id,Exited
21213,[0.01987948]
21214,[0.01842814]
21215,[0.02853918]
21216,[0.03101997]
21217,[0.15358049]
21218,[0.1736056]
21219,[0.24835621]
21220,[0.13233888]
21221,[0.25609905]
21222,[0.01835162]
21223,[0.22102126]
21224,[0.5219419]
21225,[0.5052155]
21226,[0.01910899]
21227,[0.6041573]
21228,[0.6168947]
21229,[0.35853598]
21230,[0.02782253]
21231,[0.2596155]
21232,[0.01913564]
21233,[0.56464493]
21234,[0.03215033]
21235,[0.01903754]
21236,[0.02740581]
21237,[0.01983584]
21238,[0.01801403]
21239,[0.0300923]
21240,[0.6226551]
21241,[0.02355578]
21242,[0.1694902]
21243,[0.03854569]
21244,[0.01911605]
21245,[0.62714875]
21246,[0.27144057]
21247,[0.03101495]
21248,[0.0327434]
21249,[0.4512598]
21250,[0.03960821]
21251,[0.02539456]
21252,[0.32479107]
21253,[0.01757658]
21254,[0.01707276]
21255,[0.02164548]
21256,[0.01840776]
21257,[0.2142378]
21258,[0.14030832]
21259,[0.13817121]
21260,[0.01958632]
21261,[0.6060611]
21262,[0.29162097]
21263,[0.0187857]
21264,[0.30016854]
21265,[0.01806672]
21266,[0.02601954]
21267,[0.01926019]
21268,[0.37891346]
21269,[0.01808174]
21270,[0.02703848]
21271,[0.0305896]
21272,[0.02491068]
21273,[0.01838594]
21274,[0.242514]
21275,[0.01882287]
21276,[0.7834853]
21277,[0.29645923]
21278,[0.41016972]
21279,[0.02640548]
21280,[0.01936292]
21281,[0.18740165]
21282,[0.01868785]
21283,[0.37160158]
21284,[0.02358988]
21285,[0.26834723]
21286,[0.03232088]
21287,[0.44334793]
21288,[0.02474967]
21289,[0.02167897]
21290,[0.0186335]
21291,[0.60864025]
21292,[0.02769818]
21293,[0.01760243]
21294,[0.0182954]
21295,[0.14991327]
21296,[0.12703316]
21297,[0.02568411]
21298,[0.6601404]
21299,[0.02361135]
21300,[0.01793825]
21301,[0.01871768]
21302,[0.16615282]
21303,[0.60483456]
21304,[0.32245976]
21305,[0.01808282]
21306,[0.01759436]
21307,[0.01842826]
21308,[0.37630403]
21309,[0.4652474]
21310,[0.03262177]
21311,[0.37109283]
21312,[0.01844667]
21313,[0.02883343]
21314,[0.5940267]
21315,[0.37287095]
21316,[0.20590813]
21317,[0.02884184]
21318,[0.01950718]
21319,[0.01883595]
21320,[0.0303906]
21321,[0.14594269]
21322,[0.27527675]
21323,[0.01780949]
21324,[0.01911155]
21325,[0.352489]
21326,[0.01823455]
21327,[0.44012162]
21328,[0.02778015]
21329,[0.03591484]
21330,[0.18697415]
21331,[0.02172389]
21332,[0.13868412]
21333,[0.13307734]
21334,[0.39494717]
21335,[0.02114929]
21336,[0.02582209]
21337,[0.1902539]
21338,[0.6041832]
21339,[0.01693705]
21340,[0.02861167]
21341,[0.01870384]
21342,[0.03776005]
21343,[0.41697004]
21344,[0.03082214]
21345,[0.03512406]
21346,[0.54436743]
21347,[0.25211492]
21348,[0.01819512]
21349,[0.01964873]
21350,[0.0178767]
21351,[0.02997031]
21352,[0.28000093]
21353,[0.07784913]
21354,[0.15198267]
21355,[0.03044646]
21356,[0.0343272]
21357,[0.02321477]
21358,[0.29550546]
21359,[0.18133314]
21360,[0.29158115]
21361,[0.54443157]
21362,[0.01917891]
21363,[0.02897858]
21364,[0.28797945]
21365,[0.02585384]
21366,[0.0180703]
21367,[0.03127255]
21368,[0.02494623]
21369,[0.6065569]
21370,[0.5427052]
21371,[0.17884314]
21372,[0.01887313]
21373,[0.02665535]
21374,[0.58923644]
21375,[0.01846186]
21376,[0.02884812]
21377,[0.5678717]
21378,[0.2606909]
21379,[0.3859024]
21380,[0.02528673]
21381,[0.61519295]
21382,[0.02892418]
21383,[0.02074545]
21384,[0.5629406]
21385,[0.26163292]
21386,[0.02972755]
21387,[0.32140768]
21388,[0.5990826]
21389,[0.19051124]
21390,[0.6108033]
21391,[0.22658631]
21392,[0.01932646]
21393,[0.03441749]
21394,[0.15221862]
21395,[0.39395672]
21396,[0.01721311]
21397,[0.17469634]
21398,[0.22838087]
21399,[0.01817587]
21400,[0.49793783]
21401,[0.27305683]
21402,[0.03774648]
21403,[0.01868332]
21404,[0.18102273]
21405,[0.01730982]
21406,[0.15741986]
21407,[0.01788089]
21408,[0.15830939]
21409,[0.03370384]
21410,[0.01730107]
21411,[0.30525038]
21412,[0.02929085]
21413,[0.13865025]
21414,[0.61833084]
21415,[0.04249584]
21416,[0.8670523]
21417,[0.01946628]
21418,[0.7904278]
21419,[0.01797179]
21420,[0.02228394]
21421,[0.13984723]
21422,[0.03565332]
21423,[0.02966713]
21424,[0.4511779]
21425,[0.02680342]
21426,[0.01753316]
21427,[0.27646774]
21428,[0.01916127]
21429,[0.15455754]
21430,[0.2933161]
21431,[0.323255]
21432,[0.02996535]
21433,[0.16726872]
21434,[0.0193211]
21435,[0.02542295]
21436,[0.02926878]
21437,[0.5958131]
21438,[0.41895872]
21439,[0.02746326]
21440,[0.15109552]
21441,[0.02782523]
21442,[0.0258793]
21443,[0.37435952]
21444,[0.62619287]
21445,[0.4765088]
21446,[0.02741098]
21447,[0.02563289]
21448,[0.4599211]
21449,[0.02488243]
21450,[0.0166459]
21451,[0.02102161]
21452,[0.12537304]
21453,[0.61369455]
21454,[0.30622604]
21455,[0.02459198]
21456,[0.15924843]
21457,[0.13680851]
21458,[0.01818775]
21459,[0.5599427]
21460,[0.02104913]
21461,[0.282728]
21462,[0.27285293]
21463,[0.3735759]
21464,[0.80783874]
21465,[0.15383875]
21466,[0.01665564]
21467,[0.01967181]
21468,[0.01858546]
21469,[0.0327446]
21470,[0.32051903]
21471,[0.01866287]
21472,[0.43325734]
21473,[0.01772418]
21474,[0.31741968]
21475,[0.39703467]
21476,[0.48643318]
21477,[0.02873042]
21478,[0.5859604]
21479,[0.02672241]
21480,[0.6127364]
21481,[0.4979734]
21482,[0.6125869]
21483,[0.0187389]
21484,[0.01923874]
21485,[0.01760497]
21486,[0.03080458]
21487,[0.01939589]
21488,[0.14692108]
21489,[0.38427034]
21490,[0.4337247]
21491,[0.35190976]
21492,[0.62675905]
21493,[0.46270937]
21494,[0.02351402]
21495,[0.25516352]
21496,[0.0178391]
21497,[0.87037206]
21498,[0.01778857]
21499,[0.62894183]
21500,[0.06140433]
21501,[0.03289238]
21502,[0.0175437]
21503,[0.02589108]
21504,[0.0264178]
21505,[0.17261499]
21506,[0.01782056]
21507,[0.03574134]
21508,[0.24664336]
21509,[0.02994818]
21510,[0.02829705]
21511,[0.1746313]
21512,[0.22554964]
21513,[0.22677962]
21514,[0.02914546]
21515,[0.0188464]
21516,[0.03149264]
21517,[0.01807845]
21518,[0.60832083]
21519,[0.0180373]
21520,[0.46830046]
21521,[0.01724447]
21522,[0.40726423]
21523,[0.15144658]
21524,[0.3902387]
21525,[0.02800024]
21526,[0.1285314]
21527,[0.15037015]
21528,[0.01821565]
21529,[0.0298273]
21530,[0.25658312]
21531,[0.6005621]
21532,[0.48377946]
21533,[0.02406934]
21534,[0.13607542]
21535,[0.02530533]
21536,[0.02831842]
21537,[0.30390108]
21538,[0.26101407]
21539,[0.4004698]
21540,[0.03136887]
21541,[0.1769005]
21542,[0.01916488]
21543,[0.01833808]
21544,[0.31629533]
21545,[0.01853788]
21546,[0.42599946]
21547,[0.36120012]
21548,[0.13212399]
21549,[0.01798883]
21550,[0.39141893]
21551,[0.3145618]
21552,[0.02324516]
21553,[0.6247005]
21554,[0.48041221]
21555,[0.58440185]
21556,[0.01798009]
21557,[0.17377244]
21558,[0.2885619]
21559,[0.62233436]
21560,[0.59539187]
21561,[0.018835]
21562,[0.670287]
21563,[0.6014371]
21564,[0.181524]
21565,[0.01747152]
21566,[0.01753913]
21567,[0.03275336]
21568,[0.27148122]
21569,[0.01882552]
21570,[0.02927089]
21571,[0.16844606]
21572,[0.5023041]
21573,[0.02678819]
21574,[0.18890247]
21575,[0.13901894]
21576,[0.50011593]
21577,[0.6033486]
21578,[0.31451955]
21579,[0.61210626]
21580,[0.03717008]
21581,[0.0252931]
21582,[0.02458704]
21583,[0.56742036]
21584,[0.61125624]
21585,[0.35647428]
21586,[0.60129124]
21587,[0.15745004]
21588,[0.6095803]
21589,[0.32009012]
21590,[0.2645248]
21591,[0.01740509]
21592,[0.02536953]
21593,[0.46134287]
21594,[0.01671711]
21595,[0.01834788]
21596,[0.16654007]
21597,[0.6150058]
21598,[0.15003642]
21599,[0.02731947]
21600,[0.3679036]
21601,[0.01700978]
21602,[0.01856788]
21603,[0.48488647]
21604,[0.5891632]
21605,[0.4033092]
21606,[0.02216147]
21607,[0.4210315]
21608,[0.29565468]
21609,[0.12595561]
21610,[0.3531322]
21611,[0.01883741]
21612,[0.01752434]
21613,[0.0183195]
21614,[0.02082954]
21615,[0.4179393]
21616,[0.03255113]
21617,[0.47164038]
21618,[0.03253907]
21619,[0.02990913]
21620,[0.5883101]
21621,[0.3392121]
21622,[0.16050996]
21623,[0.16723628]
21624,[0.16198754]
21625,[0.2294211]
21626,[0.01784286]
21627,[0.5786563]
21628,[0.6099975]
21629,[0.14342171]
21630,[0.30506495]
21631,[0.0180391]
21632,[0.23778848]
21633,[0.49522626]
21634,[0.01749571]
21635,[0.39672264]
21636,[0.01746186]
21637,[0.14164986]
21638,[0.31516582]
21639,[0.02578812]
21640,[0.02467009]
21641,[0.1752151]
21642,[0.02289546]
21643,[0.26654837]
21644,[0.03264629]
21645,[0.02890301]
21646,[0.02914997]
21647,[0.3669012]
21648,[0.01774274]
21649,[0.32270426]
21650,[0.21596548]
21651,[0.0190598]
21652,[0.01784747]
21653,[0.27695388]
21654,[0.2414772]
21655,[0.37893468]
21656,[0.14749317]
21657,[0.1616084]
21658,[0.02613216]
21659,[0.17098972]
21660,[0.01798849]
21661,[0.35442835]
21662,[0.02568297]
21663,[0.6112336]
21664,[0.13119078]
21665,[0.50494266]
21666,[0.6233717]
21667,[0.14232002]
21668,[0.01866714]
21669,[0.2965399]
21670,[0.25321734]
21671,[0.6083118]
21672,[0.05003458]
21673,[0.5796918]
21674,[0.01707598]
21675,[0.02618652]
21676,[0.60480773]
21677,[0.59816825]
21678,[0.01748494]
21679,[0.36514527]
21680,[0.48912784]
21681,[0.01789816]
21682,[0.01930902]
21683,[0.60934544]
21684,[0.02460627]
21685,[0.01866198]
21686,[0.31202534]
21687,[0.18682368]
21688,[0.37362057]
21689,[0.62329847]
21690,[0.44555783]
21691,[0.18019484]
21692,[0.02362581]
21693,[0.16390315]
21694,[0.01805756]
21695,[0.17700823]
21696,[0.26301908]
21697,[0.16245762]
21698,[0.33723438]
21699,[0.02240543]
21700,[0.02655917]
21701,[0.3362846]
21702,[0.5283787]
21703,[0.14491019]
21704,[0.01772387]
21705,[0.5991671]
21706,[0.386948]
21707,[0.0172158]
21708,[0.19326589]
21709,[0.34003326]
21710,[0.02152546]
21711,[0.01854242]
21712,[0.5200652]
21713,[0.02400856]
21714,[0.04056122]
21715,[0.56632596]
21716,[0.4917397]
21717,[0.14485304]
21718,[0.0217058]
21719,[0.0264927]
21720,[0.02236025]
21721,[0.27920833]
21722,[0.26385596]
21723,[0.01751252]
21724,[0.02074136]
21725,[0.01789224]
21726,[0.01713198]
21727,[0.5846057]
21728,[0.15347351]
21729,[0.03150272]
21730,[0.6015909]
21731,[0.0184517]
21732,[0.0190319]
21733,[0.441504]
21734,[0.01833484]
21735,[0.03147383]
21736,[0.01745013]
21737,[0.02462212]
21738,[0.46599305]
21739,[0.03964571]
21740,[0.24836917]
21741,[0.2797775]
21742,[0.02644885]
21743,[0.3875464]
21744,[0.01747117]
21745,[0.16856846]
21746,[0.03308541]
21747,[0.16031586]
21748,[0.02713223]
21749,[0.0183387]
21750,[0.01739199]
21751,[0.02331139]
21752,[0.51003176]
21753,[0.6727915]
21754,[0.41759008]
21755,[0.02434408]
21756,[0.02441196]
21757,[0.01860974]
21758,[0.14056101]
21759,[0.02311041]
21760,[0.03485369]
21761,[0.03378555]
21762,[0.0236653]
21763,[0.01881748]
21764,[0.15163326]
21765,[0.17771125]
21766,[0.02663185]
21767,[0.61163723]
21768,[0.01944312]
21769,[0.33042723]
21770,[0.39799196]
21771,[0.13860857]
21772,[0.18263502]
21773,[0.01813013]
21774,[0.01876279]
21775,[0.02755331]
21776,[0.36705273]
21777,[0.19252242]
21778,[0.2519948]
21779,[0.56651545]
21780,[0.0176057]
21781,[0.02095279]
21782,[0.61020327]
21783,[0.01848587]
21784,[0.2823759]
21785,[0.76462567]
21786,[0.17794782]
21787,[0.03221073]
21788,[0.01837105]
21789,[0.02437762]
21790,[0.86023444]
21791,[0.61929274]
21792,[0.4202281]
21793,[0.02733046]
21794,[0.01915992]
21795,[0.01907656]
21796,[0.03304591]
21797,[0.05012136]
21798,[0.01772846]
21799,[0.02037561]
21800,[0.44192404]
21801,[0.03055657]
21802,[0.02624942]
21803,[0.03217788]
21804,[0.01812544]
21805,[0.31431612]
21806,[0.01797028]
21807,[0.08130889]
21808,[0.6047579]
21809,[0.55718756]
21810,[0.02580896]
21811,[0.02909556]
21812,[0.24589063]
21813,[0.03541708]
21814,[0.02782306]
21815,[0.01885641]
21816,[0.21343446]
21817,[0.0177815]
21818,[0.02654342]
21819,[0.16682391]
21820,[0.41758427]
21821,[0.38378435]
21822,[0.2735004]
21823,[0.01872039]
21824,[0.1655073]
21825,[0.02442596]
21826,[0.01712657]
21827,[0.14459]
21828,[0.0194563]
21829,[0.24598739]
21830,[0.02551153]
21831,[0.62182117]
21832,[0.37929314]
21833,[0.016649]
21834,[0.0241602]
21835,[0.20722318]
21836,[0.2376226]
21837,[0.6040157]
21838,[0.03896211]
21839,[0.17679736]
21840,[0.36620292]
21841,[0.15518287]
21842,[0.04057552]
21843,[0.22688681]
21844,[0.01888797]
21845,[0.2544313]
21846,[0.5796958]
21847,[0.23239486]
21848,[0.5826185]
21849,[0.17097077]
21850,[0.01809961]
21851,[0.03472452]
21852,[0.21570389]
21853,[0.49183065]
21854,[0.0183804]
21855,[0.15570077]
21856,[0.48872358]
21857,[0.02690228]
21858,[0.01774184]
21859,[0.01812966]
21860,[0.01662636]
21861,[0.3575509]
21862,[0.01751957]
21863,[0.61165136]
21864,[0.4771992]
21865,[0.01777079]
21866,[0.01761227]
21867,[0.02988065]
21868,[0.19340211]
21869,[0.54917973]
21870,[0.19337058]
21871,[0.01759409]
21872,[0.01791332]
21873,[0.487212]
21874,[0.01673362]
21875,[0.598204]
21876,[0.02267992]
21877,[0.01933424]
21878,[0.33872077]
21879,[0.49446663]
21880,[0.01981955]
21881,[0.43935025]
21882,[0.03081439]
21883,[0.179455]
21884,[0.01971499]
21885,[0.4565275]
21886,[0.6009481]
21887,[0.01931543]
21888,[0.02344691]
21889,[0.03569113]
21890,[0.79882133]
21891,[0.03862648]
21892,[0.56276655]
21893,[0.15393658]
21894,[0.02678566]
21895,[0.01836555]
21896,[0.02646407]
21897,[0.02448094]
21898,[0.03184588]
21899,[0.01871681]
21900,[0.49832118]
21901,[0.25026718]
21902,[0.0184516]
21903,[0.01854797]
21904,[0.6095147]
21905,[0.5916786]
21906,[0.01862362]
21907,[0.02910055]
21908,[0.02968309]
21909,[0.01814302]
21910,[0.01726682]
21911,[0.01824776]
21912,[0.14801435]
21913,[0.0336276]
21914,[0.03047008]
21915,[0.38813058]
21916,[0.01824421]
21917,[0.13629457]
21918,[0.01888029]
21919,[0.14500098]
21920,[0.01833144]
21921,[0.01743513]
21922,[0.02691541]
21923,[0.6101344]
21924,[0.01715352]
21925,[0.8656603]
21926,[0.0183798]
21927,[0.20577441]
21928,[0.16598122]
21929,[0.6031573]
21930,[0.60584855]
21931,[0.06949871]
21932,[0.25567073]
21933,[0.01693417]
21934,[0.0197065]
21935,[0.01781338]
21936,[0.3013246]
21937,[0.10921285]
21938,[0.01815423]
21939,[0.02661843]
21940,[0.03278067]
21941,[0.01828858]
21942,[0.15761356]
21943,[0.4205565]
21944,[0.02837556]
21945,[0.01964378]
21946,[0.4746237]
21947,[0.18670525]
21948,[0.37447628]
21949,[0.6109129]
21950,[0.019376]
21951,[0.23831901]
21952,[0.6139019]
21953,[0.01667135]
21954,[0.26051065]
21955,[0.01824658]
21956,[0.18425782]
21957,[0.58892024]
21958,[0.31241402]
21959,[0.15887222]
21960,[0.02892955]
21961,[0.5891175]
21962,[0.02389365]
21963,[0.1453002]
21964,[0.32978144]
21965,[0.0187151]
21966,[0.59454596]
21967,[0.3996111]
21968,[0.02064019]
21969,[0.01838668]
21970,[0.78933096]
21971,[0.40040055]
21972,[0.4413754]
21973,[0.25439337]
21974,[0.12824838]
21975,[0.71731657]
21976,[0.01889131]
21977,[0.02862496]
21978,[0.4503735]
21979,[0.62464553]
21980,[0.02014045]
21981,[0.0191032]
21982,[0.28347927]
21983,[0.45031068]
21984,[0.39177087]
21985,[0.01743746]
21986,[0.02711389]
21987,[0.6076398]
21988,[0.43805814]
21989,[0.14426498]
21990,[0.01840405]
21991,[0.01910958]
21992,[0.02425091]
21993,[0.16465962]
21994,[0.30823457]
21995,[0.18978912]
21996,[0.23289081]
21997,[0.01761659]
21998,[0.3853882]
21999,[0.6079571]
22000,[0.01767042]
22001,[0.6156886]
22002,[0.01741199]
22003,[0.1652552]
22004,[0.02548384]
22005,[0.5621557]
22006,[0.02584016]
22007,[0.03273764]
22008,[0.51145536]
22009,[0.16421562]
22010,[0.14552446]
22011,[0.1591913]
22012,[0.02614338]
22013,[0.01754645]
22014,[0.13300903]
22015,[0.33676854]
22016,[0.01867591]
22017,[0.15222323]
22018,[0.36540517]
22019,[0.28299686]
22020,[0.0172896]
22021,[0.17310974]
22022,[0.01957753]
22023,[0.01769162]
22024,[0.54286677]
22025,[0.01778201]
22026,[0.01752972]
22027,[0.31387508]
22028,[0.02609762]
22029,[0.01868849]
22030,[0.01680038]
22031,[0.03496294]
22032,[0.0274817]
22033,[0.02925295]
22034,[0.0187174]
22035,[0.05547337]
22036,[0.41521746]
22037,[0.01862617]
22038,[0.5129372]
22039,[0.03251204]
22040,[0.07919847]
22041,[0.1587167]
22042,[0.61378956]
22043,[0.01888101]
22044,[0.01804586]
22045,[0.58410895]
22046,[0.2488251]
22047,[0.20337713]
22048,[0.48483804]
22049,[0.020962]
22050,[0.48050535]
22051,[0.01766415]
22052,[0.0233164]
22053,[0.6113523]
22054,[0.02677934]
22055,[0.44922042]
22056,[0.49174938]
22057,[0.6052756]
22058,[0.01825221]
22059,[0.01746744]
22060,[0.01932442]
22061,[0.18831266]
22062,[0.01760969]
22063,[0.02663146]
22064,[0.02613285]
22065,[0.46254858]
22066,[0.47892871]
22067,[0.5163348]
22068,[0.18107268]
22069,[0.73484045]
22070,[0.03184768]
22071,[0.38193342]
22072,[0.22302519]
22073,[0.61723167]
22074,[0.16371435]
22075,[0.68857]
22076,[0.40483803]
22077,[0.02714864]
22078,[0.33612072]
22079,[0.01815993]
22080,[0.26866758]
22081,[0.01831087]
22082,[0.02200199]
22083,[0.01770188]
22084,[0.01945111]
22085,[0.25178584]
22086,[0.1775288]
22087,[0.59703904]
22088,[0.02715526]
22089,[0.01792054]
22090,[0.6208433]
22091,[0.49575686]
22092,[0.2543333]
22093,[0.01983857]
22094,[0.1715887]
22095,[0.46532926]
22096,[0.1973145]
22097,[0.26456037]
22098,[0.01743061]
22099,[0.27071327]
22100,[0.03348307]
22101,[0.04386813]
22102,[0.01897826]
22103,[0.01825736]
22104,[0.23964292]
22105,[0.86850697]
22106,[0.24266541]
22107,[0.25425902]
22108,[0.15239863]
22109,[0.46147048]
22110,[0.03109035]
22111,[0.0430336]
22112,[0.23164135]
22113,[0.0998561]
22114,[0.15172598]
22115,[0.623307]
22116,[0.1630592]
22117,[0.01762991]
22118,[0.02715794]
22119,[0.01752375]
22120,[0.01666556]
22121,[0.46025845]
22122,[0.01957232]
22123,[0.02044842]
22124,[0.03900078]
22125,[0.6139544]
22126,[0.01949158]
22127,[0.01773588]
22128,[0.44877034]
22129,[0.44491595]
22130,[0.6191169]
22131,[0.47875252]
22132,[0.32770783]
22133,[0.23306584]
22134,[0.01901502]
22135,[0.14661896]
22136,[0.02013608]
22137,[0.01842441]
22138,[0.10783177]
22139,[0.20000157]
22140,[0.14503399]
22141,[0.02896975]
22142,[0.01887781]
22143,[0.0233212]
22144,[0.01876845]
22145,[0.31406558]
22146,[0.39089495]
22147,[0.44396222]
22148,[0.51529837]
22149,[0.3432605]
22150,[0.59242356]
22151,[0.51405466]
22152,[0.02548301]
22153,[0.14897442]
22154,[0.03285813]
22155,[0.02427437]
22156,[0.30458075]
22157,[0.01790358]
22158,[0.6082505]
22159,[0.02936132]
22160,[0.614453]
22161,[0.17781454]
22162,[0.02053052]
22163,[0.14121938]
22164,[0.03165368]
22165,[0.02497714]
22166,[0.500967]
22167,[0.01757156]
22168,[0.36597848]
22169,[0.01873842]
22170,[0.01818452]
22171,[0.02871089]
22172,[0.02297297]
22173,[0.5958004]
22174,[0.01744657]
22175,[0.01761478]
22176,[0.0192144]
22177,[0.01807266]
22178,[0.02813067]
22179,[0.01759585]
22180,[0.38324302]
22181,[0.19195835]
22182,[0.1716266]
22183,[0.27344042]
22184,[0.01804473]
22185,[0.01913514]
22186,[0.03461578]
22187,[0.24701552]
22188,[0.23543055]
22189,[0.01745626]
22190,[0.201217]
22191,[0.02440398]
22192,[0.02599662]
22193,[0.4195163]
22194,[0.01983355]
22195,[0.48366418]
22196,[0.02272003]
22197,[0.02902963]
22198,[0.14216009]
22199,[0.01816448]
22200,[0.2986637]
22201,[0.48810428]
22202,[0.34244692]
22203,[0.03378933]
22204,[0.18029228]
22205,[0.16518731]
22206,[0.61059797]
22207,[0.1619278]
22208,[0.8638191]
22209,[0.0282263]
22210,[0.01852237]
22211,[0.02321914]
22212,[0.02597042]
22213,[0.17565222]
22214,[0.33504632]
22215,[0.8659586]
22216,[0.01867307]
22217,[0.01860233]
22218,[0.03532951]
22219,[0.01791431]
22220,[0.02982812]
22221,[0.1591018]
22222,[0.15462127]
22223,[0.49528137]
22224,[0.02720389]
22225,[0.17164958]
22226,[0.57836235]
22227,[0.03503267]
22228,[0.02951851]
22229,[0.3780543]
22230,[0.51963097]
22231,[0.61098737]
22232,[0.01798435]
22233,[0.34793982]
22234,[0.1568461]
22235,[0.504202]
22236,[0.02850883]
22237,[0.14239436]
22238,[0.02043089]
22239,[0.0186166]
22240,[0.02727205]
22241,[0.02891675]
22242,[0.01701256]
22243,[0.86336255]
22244,[0.02457599]
22245,[0.03158437]
22246,[0.0294669]
22247,[0.01911502]
22248,[0.01779067]
22249,[0.01806781]
22250,[0.24905118]
22251,[0.6458737]
22252,[0.03120456]
22253,[0.34892923]
22254,[0.02319846]
22255,[0.01719034]
22256,[0.03171417]
22257,[0.03080762]
22258,[0.16883257]
22259,[0.28379172]
22260,[0.01739355]
22261,[0.0241906]
22262,[0.17972551]
22263,[0.59871805]
22264,[0.01940161]
22265,[0.23349985]
22266,[0.02407773]
22267,[0.4456049]
22268,[0.06744992]
22269,[0.21798518]
22270,[0.01902909]
22271,[0.3727631]
22272,[0.02494697]
22273,[0.35197428]
22274,[0.19631338]
22275,[0.27269134]
22276,[0.01726318]
22277,[0.01754029]
22278,[0.16627878]
22279,[0.28261152]
22280,[0.43451944]
22281,[0.47874534]
22282,[0.1712257]
22283,[0.17797026]
22284,[0.04012314]
22285,[0.598639]
22286,[0.02457054]
22287,[0.01888055]
22288,[0.03073805]
22289,[0.02596094]
22290,[0.5157949]
22291,[0.02400166]
22292,[0.1953707]
22293,[0.29947668]
22294,[0.01843243]
22295,[0.27142876]
22296,[0.01837673]
22297,[0.01680728]
22298,[0.02092047]
22299,[0.2647282]
22300,[0.01743074]
22301,[0.02316064]
22302,[0.5929819]
22303,[0.6267415]
22304,[0.14320198]
22305,[0.27460384]
22306,[0.289902]
22307,[0.37300047]
22308,[0.19462305]
22309,[0.30613443]
22310,[0.36520714]
22311,[0.01970229]
22312,[0.6028421]
22313,[0.17387477]
22314,[0.35785362]
22315,[0.01983326]
22316,[0.37516478]
22317,[0.01752624]
22318,[0.01813498]
22319,[0.33763897]
22320,[0.1118349]
22321,[0.01750738]
22322,[0.62506485]
22323,[0.8696575]
22324,[0.01923328]
22325,[0.03648604]
22326,[0.01816205]
22327,[0.67990327]
22328,[0.01800463]
22329,[0.01783148]
22330,[0.13347594]
22331,[0.03047558]
22332,[0.45464474]
22333,[0.36313248]
22334,[0.03756431]
22335,[0.54669416]
22336,[0.245605]
